"","UNIPROT","SYMBOL","X.1","NegControl.1","NegControl.2","INT.1","INT.2","INT.3","INT.4","POS.1","POS.2","POS.3","POS.4","pvalue","imputed_log2FC","imputed_Pvalue","imputed_adjPvalue","X","log10pvalue","diffexpressed","unpacked"
"2215","Q91VZ6","Smap1",959,12.17620432,9.177247,15.27761432,16.05405311,15.38485119,15.16168303,14.28994683,15.58281823,14.99506047,15.02006842,0.184442635,-0.497576926,0.184442635,0.419304735,NA,7.34138681953685,"NS","Q91VZ6"
"2216","Q91W18","Tdrd3",1307,8.745844,9.177247,13.36139553,14.43606083,13.7619667,13.98468547,11.72885586,13.33217645,13.49847527,13.21298267,0.089674064,-0.942904568,0.089674064,0.304518176,NA,10.4733314770755,"NS_INT","Q91W18"
"2217","Q91W50","Csde1",1012,12.47961696,12.55269379,15.81566535,16.6188378,16.12274348,15.99459298,14.73818733,16.06560122,15.85600107,15.67070047,0.121078184,-0.555337378,0.121078184,0.339802002,NA,9.16934101464173,"NS","Q91W50"
"2218","Q91WD5","Ndufs2",1462,13.51668495,15.10349272,16.22409591,16.75662655,16.71330596,16.61109857,14.53897838,15.6318023,15.45397792,15.03482642,0.008680728,-1.411385491,0.008680728,0.131329092,NA,20.6144385165243,"INT","Q91WD5"
"2219","Q91WG8","Gne",486,13.33664602,15.07685734,15.74370366,15.48526329,15.92167825,15.7781028,14.92239857,16.03718229,15.66244586,15.86793024,0.796070141,-0.109697763,0.796070141,0.885729918,NA,0.990486652934451,"NS","Q91WG8"
"2220","Q91WK0","Lrrfip2",1088,12.17386449,12.62490966,14.74020239,15.00395705,14.59706322,14.89808173,13.63945377,14.79811736,14.49660415,13.8390069,0.062591896,-0.616530549,0.062591896,0.250675159,NA,12.0348189283293,"NS","Q91WK0"
"2221","Q91WS0","Cisd1",1413,14.72147006,15.89520768,18.05439374,18.70151203,18.47035758,18.30291947,16.24193901,17.784642,17.02805504,17.4457777,0.016303547,-1.257192268,0.016303547,0.148622537,NA,17.8771790020059,"INT","Q91WS0"
"2222","Q91WT8","Rbm47",968,12.01127387,12.38581779,14.25030232,14.88254456,14.24735069,14.35112989,12.96972016,14.47824481,14.0104,14.24693622,0.186670088,-0.506506567,0.186670088,0.422600338,NA,7.28925267788976,"NS","Q91WT8"
"2223","Q91XE8","Tmem205",395,13.61275334,13.06496164,14.41256985,14.65759758,14.37116405,14.68917902,13.89500718,14.47510009,15.25543434,14.4010795,0.931150708,-0.025972346,0.931150708,0.963055618,NA,0.309800221810917,"NS","Q91XE8"
"2224","Q91XM9","Dlg2",1511,8.745844,10.91453463,15.90519895,17.17387229,16.36951215,16.00360575,13.37395266,15.12803461,15.36621975,15.15347286,0.025769397,-1.607627316,0.025769397,0.164078579,NA,15.8889574375552,"INT","Q91XM9"
"2225","Q91XU3","Pip4k2c",244,9.411439454,9.903728705,13.78914603,14.05552059,13.61684784,13.44750406,13.17421676,14.50661979,14.30000746,13.68573892,0.571140403,0.1893911,0.571140403,0.760698406,NA,2.43257116355454,"NS","Q91XU3"
"2226","Q91YE3","Egln1",1042,13.39285404,13.47851685,16.83688866,17.31105646,16.80863744,16.50419829,15.36238907,16.77107674,16.69193431,16.31265255,0.128603322,-0.580682043,0.128603322,0.348791041,NA,8.90747812845429,"NS","Q91YE3"
"2227","Q91YH5","Atl3",330,14.66009545,14.20925474,15.57292978,16.4280908,15.80580234,16.16975671,15.03770165,16.4838706,16.3360917,16.39329697,0.859229887,0.068595325,0.859229887,0.924075011,NA,0.658906251111892,"NS","Q91YH5"
"2228","Q91YH6","Atp6v1b1",824,13.01630001,13.27545277,16.08559694,17.27294273,16.27882626,16.4380135,15.32076826,16.68222652,16.47563968,16.07581338,0.34057845,-0.380232898,0.34057845,0.585593749,NA,4.67782835358075,"NS","Q91YH6"
"2229","Q91YI0","Asl",393,11.80251637,11.75863964,14.00026414,14.02609112,13.61090949,13.81658371,13.03094296,14.29519496,14.19221575,13.83821908,0.933230612,-0.024318929,0.933230612,0.963466342,NA,0.300110238381743,"NS","Q91YI0"
"2230","Q91YJ2","Snx4",264,12.76315011,12.07868455,14.21127995,15.22603581,14.8622499,14.8136309,13.76828773,15.43778458,15.25089054,15.32611344,0.710728866,0.167469928,0.710728866,0.840623433,NA,1.48296045483517,"NS","Q91YJ2"
"2231","Q91YM2","Arhgap35",607,8.745844,10.669328,12.29886448,13.66655689,12.71696947,13.17000327,12.19555676,13.1305223,13.03929607,12.64703113,0.584510871,-0.209996961,0.584510871,0.761934637,NA,2.33207407220005,"NS","Q91YM2"
"2232","Q91YM4","Tbrg4",1420,11.25160076,12.43626909,13.86959384,15.1367909,13.99929539,14.35452489,11.95873395,13.67330908,13.26134569,13.34734454,0.035302171,-1.279867941,0.035302171,0.187434978,NA,14.521985857077,"INT","Q91YM4"
"2233","Q91YQ5","Rpn1",150,14.28785501,13.33063682,15.36572249,15.98984872,15.13057238,15.60939416,15.38801729,16.35722199,16.1379959,15.91735867,0.216750127,0.426264025,0.216750127,0.457645993,NA,6.64040639386317,"NS","Q91YQ5"
"2234","Q91YR1","Twf1",118,14.53085332,13.21149194,15.42948953,16.09051061,15.04948492,15.15808255,14.98316251,16.36903378,16.41742192,16.00559662,0.294458902,0.511911807,0.294458902,0.538684636,NA,5.30975311675309,"NS","Q91YR1"
"2235","Q91YT0","Ndufv1",1419,12.90555279,14.79195989,16.32583089,17.09608231,16.46988099,16.69009529,14.14305153,16.09264203,15.80935523,15.43749646,0.055888924,-1.27483606,0.055888924,0.241002504,NA,12.5267425154639,"NS_INT","Q91YT0"
"2236","Q91YT7","Ythdf2",1204,13.67767971,14.06861632,15.8780023,16.58837343,16.24125742,16.10349117,14.49814763,15.99053326,15.70575922,15.6511006,0.067351185,-0.741395903,0.067351185,0.264326005,NA,11.7165475874673,"NS","Q91YT7"
"2237","Q91YY4","Atpaf2",1498,12.20212823,13.41446286,14.74746957,15.2626057,14.849961,15.41148134,12.65849937,13.88711766,13.76806023,13.79687109,0.005064172,-1.540242315,0.005064172,0.131329092,NA,22.9549155232278,"INT","Q91YY4"
"2238","Q91Z53","Grhpr",821,11.48206173,13.29265348,16.61678817,17.27062256,16.63587098,16.74116629,15.46996999,17.30336678,16.48977525,16.4909815,0.481626377,-0.37758862,0.481626377,0.698443945,NA,3.17289736302022,"NS","Q91Z53"
"2239","Q91Z83","Myh7",910,14.4103851,12.50655553,13.83209885,13.93580962,14.00956622,13.89935692,12.54469885,13.53685428,12.7807653,15.02371104,0.501105593,-0.447700534,0.501105593,0.712860746,NA,3.00070749930679,"NS","Q91Z83"
"2240","Q91ZA3","Pcca",1565,17.27088759,18.53677395,18.71464819,19.41701845,19.12042545,19.19494687,16.3486945,17.94163222,17.28831378,17.0876089,0.002088339,-1.945197395,0.002088339,0.131329092,NA,26.8019900093839,"INT","Q91ZA3"
"2241","Q91ZJ5","Ugp2",830,12.52065557,13.67772743,15.99053252,16.52733922,15.70301488,16.00889528,14.77327539,16.46188951,15.88436441,15.56780351,0.392752475,-0.385612272,0.392752475,0.62640561,NA,4.05881069494976,"NS","Q91ZJ5"
"2242","Q91ZP3","Lpin1",1366,12.08654984,12.72125301,16.32428645,16.87315844,16.10352958,15.81637672,14.46385727,15.82837275,15.31347594,15.12027842,0.017324293,-1.097841703,0.017324293,0.151221929,NA,17.6134447980209,"INT","Q91ZP3"
"2243","Q91ZU6","Dst",104,11.6246584,11.9176242,14.57270538,14.80414271,14.82194673,15.03654972,14.20332573,15.97806242,15.75382528,15.58203516,0.181810152,0.570476014,0.181810152,0.415210964,NA,7.40381870099292,"NS","Q91ZU6"
"2244","Q91ZW3","Smarca5",311,13.38801729,12.65646956,15.08692405,16.17492568,15.67134756,15.35121532,14.93695993,16.08354165,15.69954534,15.94788802,0.791824367,0.095880584,0.791824367,0.883418013,NA,1.01371137730555,"NS","Q91ZW3"
"2245","Q91ZZ3","Sncb",33,13.18012334,11.65616962,15.33158332,15.58357629,14.73427385,15.28102115,14.75672791,16.13883205,17.34053809,17.18178199,0.12489423,1.121856357,0.12489423,0.344462934,NA,9.03457625173057,"NS_POS","Q91ZZ3"
"2246","Q920A7","Afg3l1",1449,11.41874865,11.91919854,14.34061512,15.25462268,14.02842411,14.42986438,12.70312493,14.07464324,12.95851647,12.84766422,0.009910109,-1.367394359,0.009910109,0.131329092,NA,20.0392156873993,"INT","Q920A7"
"2247","Q920B9","Supt16",251,12.08159629,11.92726594,13.93147903,14.37325218,13.83891181,13.70320442,13.49283117,14.52493861,14.23597175,14.2982862,0.501189212,0.176295073,0.501189212,0.712860746,NA,2.99998285681268,"NS","Q920B9"
"2248","Q920Q4",NA,214,13.08985836,12.30779425,14.30296501,14.77659453,14.38975386,14.20142325,13.50423797,14.87566599,15.46437591,14.7638205,0.598972121,0.23434093,0.598972121,0.774533953,NA,2.22593391262828,"NS","Q920Q4"
"2249","Q921C5","Bicd2",743,10.98485626,11.82693117,14.49181111,15.24518625,14.55072736,15.00041381,13.51224245,15.11791134,14.93303251,14.44469193,0.455274249,-0.320065076,0.455274249,0.677714179,NA,3.41726913349785,"NS","Q921C5"
"2250","Q921F2","Tardbp",1035,12.50541461,12.36614913,14.49044625,15.3586512,14.92639714,14.76765217,13.31698856,14.83145909,14.54836134,14.54481106,0.150158493,-0.575381674,0.150158493,0.373676862,NA,8.23450098971343,"NS","Q921F2"
"2251","Q921H8","Acaa1a",170,15.14974712,14.2632692,14.94740865,15.60385812,15.9695664,16.04037535,15.09065002,16.10621531,16.7778974,16.03891899,0.426243542,0.363118301,0.426243542,0.653190304,NA,3.7034218792909,"NS","Q921H8"
"2252","Q921M4","Golga2",813,11.51515774,10.9287261,14.82335295,14.88230814,14.43423727,14.68024962,13.62616532,14.93447411,14.5372184,14.23729801,0.245958308,-0.371248036,0.245958308,0.495564947,NA,6.09138503222083,"NS","Q921M4"
"2253","Q921X9","Pdia5",27,14.33063682,12.44167332,13.24254892,13.64509547,12.9991368,13.55865987,12.94053384,15.54547735,15.93693694,13.91167286,0.148976527,1.22229498,0.148976527,0.372615348,NA,8.2688215438933,"NS_POS","Q921X9"
"2254","Q922B2","Dars",742,14.31397002,14.41483339,16.31403241,16.73714508,16.35454697,16.35665495,15.50491287,16.48600221,16.16873358,16.32523679,0.190654062,-0.319373489,0.190654062,0.427316782,NA,7.19753937385366,"NS","Q922B2"
"2255","Q922B9","Itprid2",1437,11.41076932,11.96782424,15.49037689,16.34103855,16.0386226,16.22403937,13.78648699,14.99796815,15.02880129,15.00315949,0.006874049,-1.319415373,0.006874049,0.131329092,NA,21.6278737642431,"INT","Q922B9"
"2256","Q922D4","Ppp6r3",1305,10.4675097,11.48840482,14.13416635,15.09988163,14.4185655,14.28259752,12.52460906,14.18444727,13.79970667,13.68690894,0.066788811,-0.934884768,0.066788811,0.263597488,NA,11.7529628794319,"NS_INT","Q922D4"
"2257","Q922D8","Mthfd1",505,12.63937888,12.60473853,14.30249613,14.68107355,14.16737544,14.52092555,13.17459804,14.69116576,14.69954015,14.61456151,0.743984835,-0.123001303,0.743984835,0.861197294,NA,1.28435916796784,"NS","Q922D8"
"2258","Q922E4","Pcyt2",1221,12.46181296,12.53274339,15.98045437,17.00263352,15.94867427,16.3283863,14.67236838,16.27155274,15.68017902,15.58220836,0.085028191,-0.763459995,0.085028191,0.293635489,NA,10.7043706056916,"NS","Q922E4"
"2259","Q922F4","Tubb6",404,8.745844,10.09645162,14.84691048,14.17687438,15.29120668,14.44740614,14.05959796,15.11638458,15.47867484,13.98085361,0.945852259,-0.031721676,0.945852259,0.967821206,NA,0.241766945832919,"NS","Q922F4"
"2260","Q922J3","Clip1",812,12.21000819,12.50988172,15.00682312,16.01008231,15.51270825,15.45985897,14.20947098,15.47482116,15.51150418,15.31103122,0.322071501,-0.370661278,0.322071501,0.569785219,NA,4.92047702705987,"NS","Q922J3"
"2264","Q922Q8","Lrrc59",594,14.10376512,13.54803874,16.1132449,16.68490676,16.05175163,16.12892383,14.99975785,16.5496453,16.38214476,16.23966003,0.602064985,-0.201904794,0.602064985,0.774652012,NA,2.2035662983234,"NS","Q922Q8"
"2265","Q922R8","Pdia6",108,13.65222135,13.12785616,14.50438453,14.82906649,14.71818652,14.79614103,14.24696322,15.66175349,15.54562817,15.63288163,0.14264116,0.559861986,0.14264116,0.365574042,NA,8.45755138007474,"NS","Q922R8"
"2266","Q923B6","Steap4",142,15.53048218,14.38079924,16.7052595,17.27127719,16.9860136,17.28581271,16.30250105,17.82904136,18.12170654,17.80049554,0.354865242,0.451345371,0.354865242,0.600031478,NA,4.49936536428241,"NS","Q923B6"
"2267","Q923T9","Camk2g",304,12.43556609,11.79368459,14.43645129,14.61142831,14.76367922,14.9909903,13.96235381,14.95133025,14.88993169,15.41306592,0.759485556,0.103533138,0.759485556,0.86806361,NA,1.19480481194409,"NS","Q923T9"
"2268","Q924K8","Mta3",680,12.50449626,11.38979265,14.06961759,14.69653291,14.89382292,14.2809882,13.27692406,14.66999228,13.91176647,15.01100881,0.572115695,-0.2678175,0.572115695,0.760698406,NA,2.42516137956414,"NS","Q924K8"
"2269","Q924L1","Letmd1",1623,12.49761748,15.34904413,18.1906087,18.21461944,17.83490078,17.5991125,14.113614,15.84643405,15.27532182,15.25805509,0.003295824,-2.836454114,0.003295824,0.131329092,NA,24.8203598807615,"INT","Q924L1"
"2270","Q924X2","Cpt1b",1628,12.31348166,16.36149275,18.26463591,19.17209756,18.66318967,18.38184716,14.17271454,16.61623271,15.6673956,15.79892125,0.012581093,-3.056626548,0.012581093,0.137929461,NA,19.0028162731295,"INT","Q924X2"
"2271","Q925I1","Atad3a",1501,13.00033457,14.69784474,15.81478272,16.41769441,15.87072593,16.00643566,13.4543004,15.2074898,14.68288489,14.55145525,0.014981889,-1.553377096,0.014981889,0.145359994,NA,18.2443342491726,"INT","Q925I1"
"2272","Q925N0","Sfxn5",1587,8.745844,10.20249119,11.64299934,13.25086094,11.88279587,11.79555268,10.05568,10.20249119,9.774474,9.87175126,0.020693349,-2.105930981,0.020693349,0.156158141,NA,16.8416921767068,"INT","Q925N0"
"2273","Q93092","Taldo1",1392,14.50493579,15.9923223,18.67233077,19.32253809,19.00603518,18.73662961,16.88107085,18.49733628,17.82291829,17.76494485,0.029682127,-1.192815844,0.029682127,0.17341171,NA,15.2750498104581,"INT","Q93092"
"2274","Q99020","Hnrnpab",1147,14.24840667,14.74120608,16.08605158,16.04337378,15.92692431,16.05485408,14.59864355,15.80063113,15.52719429,15.49590521,0.036888436,-0.67220739,0.036888436,0.192718431,NA,14.3310975764847,"NS","Q99020"
"2275","Q99J47","Dhrs7b",1214,13.81732036,14.47964446,15.93335436,16.03355404,16.11806125,16.30365138,14.5197001,15.58008824,15.78080712,15.48159368,0.03843048,-0.756607973,0.03843048,0.194601331,NA,14.1532419112635,"NS","Q99J47"
"2276","Q99J56","Derl1",903,12.52331691,12.63524198,14.62188017,15.54375685,14.60484276,14.74241471,13.67970001,14.99634108,14.597005,14.48186249,0.224304602,-0.439496479,0.224304602,0.466347578,NA,6.49161816017108,"NS","Q99J56"
"2277","Q99JI4","Psmd6",579,13.02006085,13.98788573,15.16025149,15.49122679,15.25952268,15.34524149,14.46722343,15.60105894,15.1005208,15.3363008,0.546815319,-0.187784621,0.546815319,0.742971339,NA,2.62159327198626,"NS","Q99JI4"
"2278","Q99JI6","Rap1b",47,16.17808892,14.32148227,16.00951844,16.28919078,16.09467162,16.14693848,16.53339905,17.30920495,17.16976665,17.18939891,0.051441363,0.915362558,0.051441363,0.230990142,NA,12.8868753278336,"NS_POS","Q99JI6"
"2279","Q99JR1","Sfxn1",1030,13.66217846,13.99302981,15.31278394,16.16671301,15.67649153,15.75615126,14.25386623,15.56650718,15.40041514,15.40664568,0.127449089,-0.571176377,0.127449089,0.348620114,NA,8.9466326449983,"NS","Q99JR1"
"2280","Q99JX3","Gorasp2",105,11.66888498,10.26772305,11.81133455,12.49503054,12.27227986,12.40740055,12.34789814,13.12655929,13.21550267,12.5719896,0.155985975,0.56897605,0.155985975,0.382341562,NA,8.06914448145066,"NS","Q99JX3"
"2281","Q99JX4","Eif3m",803,10.74357219,9.177247,12.18357336,12.87225163,12.09093942,12.26602518,10.05568,12.62917445,11.5322098,11.79514678,0.337483798,-0.367687053,0.337483798,0.582731558,NA,4.71747072042131,"NS","Q99JX4"
"2282","Q99JY0","Hadhb",1594,14.96771257,17.52546741,18.27042983,18.8846288,18.65792452,18.61216676,15.47297775,17.33404962,16.56579157,16.18326558,0.008578813,-2.217266347,0.008578813,0.131329092,NA,20.6657279877277,"INT","Q99JY0"
"2283","Q99JY3","Gimap4",15,14.32053175,12.38428314,14.27436108,15.21847204,13.96215756,14.29076979,14.91288195,16.47750225,15.88236917,16.47069478,0.031608665,1.499421921,0.031608665,0.179519597,NA,15.001938463109,"POS","Q99JY3"
"2284","Q99JY9","Actr3",186,13.87126779,13.743467,15.7774865,15.95696597,15.58305338,15.56857978,15.85892804,16.45514396,16.13386466,15.73267528,0.103087058,0.323631578,0.103087058,0.318689743,NA,9.86795854522398,"NS","Q99JY9"
"2285","Q99K01","Pdxdc1",645,11.95127854,12.33485985,16.09874163,16.87807487,16.30334163,15.94043517,15.05018877,16.65242487,16.30454497,16.28056336,0.562026201,-0.233217831,0.562026201,0.753373937,NA,2.50243437661402,"NS","Q99K01"
"2286","Q99K28","Arfgap2",1363,8.745844,12.92913093,14.57689493,15.41382003,14.74532041,14.28226012,12.70005889,14.2233018,13.97360759,13.74241286,0.037549504,-1.094728586,0.037549504,0.193586159,NA,14.2539579531722,"INT","Q99K28"
"2287","Q99K46","Usp11",496,12.0731039,12.50004514,14.98699748,16.09496425,14.90015925,15.52936955,14.25753517,16.08719347,15.36088137,15.3454399,0.801347349,-0.115110153,0.801347349,0.888272874,NA,0.961791954570188,"NS","Q99K46"
"2288","Q99K48","Nono",240,16.20082295,14.43524346,17.31737444,17.96203416,17.51391539,17.39384116,16.92025339,18.24634635,17.73142652,18.06430401,0.680030763,0.193791278,0.680030763,0.822292392,NA,1.67471440383543,"NS","Q99K48"
"2289","Q99KC8","Vwa5a",314,13.75971291,13.28310334,16.811071,17.41438209,17.29938294,17.17757721,16.31901382,17.50936203,17.754768,17.48085157,0.794347422,0.090395544,0.794347422,0.88441687,NA,0.999895095919266,"NS","Q99KC8"
"2290","Q99KI0","Aco2",1603,13.79197136,16.40218267,16.87964546,17.64981971,17.24561088,16.98485847,13.82503299,15.54549305,15.15235909,14.85564717,0.006878062,-2.345350556,0.006878062,0.131329092,NA,21.6253391369334,"INT","Q99KI0"
"2291","Q99KJ8","Dctn2",604,12.25570726,12.53868336,15.56835127,16.8027345,15.81907328,15.8154124,14.79355162,16.61079099,16.03253664,15.73481364,0.647402919,-0.208469643,0.647402919,0.806162535,NA,1.88825346788968,"NS","Q99KJ8"
"2292","Q99KK9","Hars2",1235,13.27153598,13.5464122,16.01600299,16.35026587,15.97819652,15.77689562,14.54018859,15.76714991,15.22554638,15.39053845,0.020077457,-0.799484417,0.020077457,0.154616176,NA,16.9729129555125,"NS","Q99KK9"
"2293","Q99KN9",NA,1167,13.01265359,13.66069188,17.0090553,17.71250013,16.97539945,17.1993081,15.72219383,17.06507949,16.71918855,16.59112784,0.072501207,-0.699668319,0.072501207,0.275470786,NA,11.3965476323485,"NS","Q99KN9"
"2294","Q99KQ4","Nampt",1393,14.34908617,15.65807757,16.58111454,17.02670317,16.99179864,17.24318542,14.80688997,16.19447321,16.07381047,15.97336114,0.021719302,-1.198566747,0.021719302,0.156394844,NA,16.6315413591649,"INT","Q99KQ4"
"2295","Q99KY4","Gak",942,11.41576058,11.08149495,14.2704105,15.14862206,14.28115866,14.52712422,13.13563874,14.84858034,14.44244238,13.88259221,0.267441135,-0.47951544,0.267441135,0.523953186,NA,5.72771793298561,"NS","Q99KY4"
"2296","Q99L04","Dhrs1",420,14.60813929,14.12936352,15.4437206,16.73661333,15.91587938,15.74204622,15.03780431,16.66747195,16.15827438,15.81658371,0.927186648,-0.039531297,0.927186648,0.962806894,NA,0.32832831079916,"NS","Q99L04"
"2297","Q99L43","Cds2",313,13.32319553,12.58775408,14.18595944,14.69032542,14.25863964,14.4657577,13.65832307,14.74803557,14.76258967,14.79993927,0.775778913,0.092051345,0.775778913,0.876312979,NA,1.10262029443623,"NS","Q99L43"
"2298","Q99L45","Eif2s2",1031,12.6877912,12.41841553,15.68751238,16.89964773,15.82572562,15.81686444,14.64369215,16.13992623,15.58932929,15.57141174,0.188125571,-0.571347692,0.188125571,0.424529532,NA,7.25552168886545,"NS","Q99L45"
"2299","Q99L47","St13",324,15.51147471,15.36365568,16.86423452,17.44443258,16.88726822,17.10942259,16.31608704,17.51267874,17.54306204,17.25386595,0.794022054,0.080083963,0.794022054,0.88441687,NA,1.00167434855663,"NS","Q99L47"
"2300","Q99L88","Sntb1",468,12.68717822,12.73978566,14.74459847,15.22272609,14.90641455,15.29857187,13.88160285,15.42616497,15.46698811,15.01082096,0.797704736,-0.096683521,0.797704736,0.88676144,NA,0.981578295200873,"NS","Q99L88"
"2301","Q99LC3","Ndufa10",1575,14.0740562,16.05439017,16.79301915,17.56016608,17.27387386,16.90182122,14.31305056,15.91730328,15.05942508,15.21294447,0.005604146,-2.006539231,0.005604146,0.131329092,NA,22.5149055893794,"INT","Q99LC3"
"2302","Q99LC5","Etfa",1613,14.0697159,16.86482714,17.54568411,17.44428886,17.76668035,17.83127839,14.52624683,15.82542227,15.49847128,14.79408451,0.004463854,-2.485926707,0.004463854,0.131329092,NA,23.5029001837856,"INT","Q99LC5"
"2303","Q99LC9","Pex6",203,8.745844,9.177247,11.39751421,11.89037829,11.03651707,11.41484377,10.05568,12.09901899,11.9933984,11.00415023,0.493722664,0.264042538,0.493722664,0.709259276,NA,3.06516936332789,"NS","Q99LC9"
"2304","Q99LD4",NA,776,11.51318476,11.43816807,13.49247913,14.1312943,13.19139856,13.63730412,12.14863546,13.80976813,13.44086917,13.67187273,0.412935152,-0.345332656,0.412935152,0.644099806,NA,3.8411814529236,"NS","Q99LD4"
"2305","Q99LE6","Abcf2",636,12.21207075,12.73616936,14.84568606,15.05265295,14.84808496,14.6379833,13.92870342,15.21882808,14.95246826,14.37897215,0.469740598,-0.226358842,0.469740598,0.68855861,NA,3.28141903675722,"NS","Q99LE6"
"2306","Q99LF4","Rtcb",622,14.01140199,12.89481776,14.75326899,15.8200044,14.35762073,15.26766454,13.8122776,15.50217916,14.86181389,15.1474832,0.671507148,-0.218701202,0.671507148,0.819907286,NA,1.72949360031105,"NS","Q99LF4"
"2307","Q99LI2","Clcc1",1166,11.27204652,13.30492167,14.77530163,15.36816539,14.78943176,14.84441155,13.5851973,14.73158421,14.54580914,14.11788656,0.180103267,-0.69920828,0.180103267,0.413476514,NA,7.44478409183778,"NS","Q99LI2"
"2308","Q99LP6","Grpel1",1336,14.6285025,15.83698725,16.72547277,17.48777724,17.01345354,16.98326085,15.35380157,16.36777306,15.9235132,16.41650067,0.022290641,-1.037093975,0.022290641,0.156394844,NA,16.5187744256686,"INT","Q99LP6"
"2309","Q99LX0","Park7",188,15.17215401,14.88192649,16.43682539,17.25580313,17.01976445,16.99014829,16.29348961,17.74904448,17.82916527,17.09238552,0.423393242,0.315385903,0.423393242,0.651066967,NA,3.73256078261651,"NS","Q99LX0"
"2310","Q99M28","Rnps1",59,8.745844,9.177247,10.9714717,12.97940733,12.44242519,12.32738423,12.39598926,13.66166677,13.00432582,13.01682569,0.143675587,0.839529773,0.143675587,0.366591562,NA,8.42617019840062,"NS_POS","Q99M28"
"2311","Q99M51","Nck1",1266,12.49182915,13.02772664,15.91806919,16.55658089,16.30510628,16.14313838,14.1367866,16.02140945,16.10504887,15.24503665,0.100946311,-0.853653291,0.100946311,0.317517143,NA,9.95909547365387,"NS_INT","Q99M51"
"2312","Q99MI1","Erc1",168,8.745844,9.177247,11.27233818,11.97570469,10.06608919,11.05711176,10.93036775,11.86418614,11.599262,9.871751,0.507704675,0.371794338,0.507704675,0.71588116,NA,2.94388837546045,"NS","Q99MI1"
"2313","Q99MK8","Grk2",927,11.655486,11.96231765,14.33028668,14.92109709,14.28619675,14.78391905,13.09580907,14.68928824,14.48431942,14.20487677,0.24645615,-0.461801518,0.24645615,0.495954969,NA,6.08260340107192,"NS","Q99MK8"
"2314","Q99MN9","Pccb",1556,16.62219144,17.96258408,18.08147583,18.55773836,18.44765193,18.49555122,15.63648939,17.24085834,16.86306019,16.27152523,0.002915498,-1.892621051,0.002915498,0.131329092,NA,25.3528725216414,"INT","Q99MN9"
"2315","Q99MQ4","Aspn",43,16.0929371,13.86390485,15.71248907,15.95614019,15.56394001,15.85456769,15.57597411,17.1631143,17.2060466,16.97351687,0.130422424,0.957878733,0.130422424,0.350806191,NA,8.8464773236011,"NS_POS","Q99MQ4"
"2316","Q99MR8","Mccc1",1414,17.84172342,18.26152005,18.11097117,18.73555627,18.54390764,18.4466067,16.41951709,17.71758785,17.49904497,17.16005333,0.004041714,-1.260209635,0.004041714,0.131329092,NA,23.9343442130472,"INT","Q99MR8"
"2317","Q99MS7","Ehbp1l1",1310,11.19075712,11.15679659,14.65857622,15.02254118,14.39834289,14.76680018,12.90966089,14.1896719,14.29921242,13.65262444,0.020273339,-0.948772704,0.020273339,0.154616176,NA,16.9307471752047,"INT","Q99MS7"
"2318","Q99N87","Mrps5",987,12.95621278,13.81528322,15.57041905,16.07992223,15.68189723,15.9529687,14.80891391,15.81016994,15.32407504,15.21996257,0.093116525,-0.530521435,0.093116525,0.308100855,NA,10.309732397548,"NS","Q99N87"
"2319","Q99N93","Mrpl16",1115,13.53356274,14.00498721,15.49770721,16.16929312,15.74676097,15.92496132,14.53387999,15.56006087,15.34022159,15.31924848,0.042882419,-0.646327923,0.042882419,0.209466182,NA,13.6772072404476,"NS","Q99N93"
"2320","Q99NB1","Acss1",1485,13.35617759,15.30563429,16.60005808,17.65648073,16.57766485,17.00820037,14.724727,15.88698256,15.65222878,15.56140729,0.01891233,-1.504264599,0.01891233,0.153957165,NA,17.2325496275693,"INT","Q99NB1"
"2321","Q99NB9",NA,1125,13.06765439,12.82838174,16.43720414,17.19019603,17.04064067,16.67519247,15.36124363,16.73311221,16.30461355,16.33239638,0.077454908,-0.65296689,0.077454908,0.282441834,NA,11.1095105757188,"NS","Q99NB9"
"2322","Q99NH0","Ankrd17",1145,8.745844,9.177247,11.5074478,12.51638949,11.74924094,12.04323239,10.50392509,11.37270185,11.71660514,11.54785851,0.101628656,-0.668805006,0.101628656,0.317517143,NA,9.9298381776131,"NS","Q99NH0"
"2323","Q99P72","Rtn4",225,11.40867247,11.75106761,15.08423805,15.69905748,15.13549206,15.35641694,14.20972066,15.96056902,16.23324517,15.75144072,0.635821564,0.219942762,0.635821564,0.798450808,NA,1.96664746997849,"NS","Q99P72"
"2324","Q99PL5","Rrbp1",243,13.81423168,12.68774458,15.78226658,16.41259899,15.94479799,15.87087724,15.49495052,16.44239043,16.34659759,16.48545033,0.584065107,0.189712011,0.584065107,0.761934637,NA,2.33538738444445,"NS","Q99PL5"
"2325","Q99PN0",NA,618,16.31373335,15.9710046,16.63211482,16.37317103,16.64174132,16.49593308,16.21196432,16.39079033,16.22000037,16.45513454,0.076750192,-0.216267672,0.076750192,0.281129917,NA,11.1492052940861,"NS","Q99PN0"
"2326","Q99PT1","Arhgdia",117,13.70070873,13.31868927,16.38550611,17.18974268,16.48329621,16.6798924,16.22324373,17.77898828,17.56541677,17.2467406,0.199950995,0.518987997,0.199950995,0.435379066,NA,6.990764303805,"NS","Q99PT1"
